name,lat,lon,country,name_slug
Verona Porta Nuova,45.429182,10.9823706,IT,verona-porta-nuova
Busseto,44.9746474,10.0389824,IT,busseto
Cairano,40.8850111,15.3630154,IT,cairano
Bagnoli Irpino,40.8391656,15.0632635,IT,bagnoli-irpino
Arce,41.5837388,13.5718287,IT,arce
Compre-San Vincenzo,41.7567172,13.6077774,IT,compre-san-vincenzo
Fontana Liri,41.6182045,13.5619229,IT,fontana-liri
Civita d'Antino-Morino,41.870616,13.4589482,IT,civita-d'antino-morino
Morrea-Castronovo-Rendinara,41.8519972,13.4880545,IT,morrea-castronovo-rendinara
Aquilonia,40.9419374,15.5412274,IT,aquilonia
Monteverde,40.9694292,15.5684618,IT,monteverde
Pisciolo,41.0165871,15.5660593,IT,pisciolo
Montemarano,40.9007888,15.0395153,IT,montemarano
Sanzano-Occhino,40.8883169,15.2778129,IT,sanzano-occhino
Calitri-Pescopagano,40.8865366,15.427908,IT,calitri-pescopagano
Morra De Sanctis-Teora,40.891939,15.2393056,IT,morra-de-sanctis-teora
San Tommaso del Piano,40.9020815,15.5037282,IT,san-tommaso-del-piano
Lioni Valle delle Viti,40.8883783,15.2159408,IT,lioni-valle-delle-viti
Nusco,40.8723166,15.0956272,IT,nusco
Sant' Angelo dei Lombardi,40.8903716,15.1614894,IT,sant'-angelo-dei-lombardi
Campo di Nusco,40.8791566,15.1292397,IT,campo-di-nusco
Cassano Irpino,40.8692427,15.0311938,IT,cassano-irpino
Castelvetere,40.9520821,15.0113117,IT,castelvetere
Paternopoli,40.9728772,15.009928,IT,paternopoli
Luogosano-San Mango sul Calore,40.9803913,14.9942978,IT,luogosano-san-mango-sul-calore
Taurasi,40.9808582,14.9658408,IT,taurasi
Lapio,40.9920775,14.9566694,IT,lapio
Parolise-Candida,40.9369473,14.8822751,IT,parolise-candida
Marcaria,45.1244473,10.5333845,IT,marcaria
Balsorano,41.8094549,13.55659,IT,balsorano
Gravina in Puglia,40.8251864,16.418914,IT,gravina-in-puglia
San Nicola di Melfi,41.0733201,15.6784428,IT,san-nicola-di-melfi
Tarcento,46.2092844,13.1964963,IT,tarcento
Carpi,44.7828993,10.891963,IT,carpi
الانطلاقة,36.8391913,10.1170373,TN,
التضامن,36.8357261,10.1176634,TN,
Bekouche Lakhdar,36.719956,7.288263,DZ,bekouche-lakhdar
Meduno,46.2008475,12.8029506,IT,meduno
San Felice a Cancello,41.0137832,14.478013,IT,san-felice-a-cancello
Villa Regina,40.7572394,14.4702797,IT,villa-regina
Stazione Centrale,43.707695,10.3963659,IT,stazione-centrale
Bari Centrale (FSE),41.1172273,16.8706325,IT,bari-centrale-fse
Pianerottolo d'Ariano,41.1889076,15.1455913,IT,pianerottolo-d'ariano
Poggio Renatico,44.7672343,11.4839364,IT,poggio-renatico
العمران الأعلى,36.8305743,10.1239946,TN,
الياسمين,36.825827,10.1345873,TN,
الرمانة,36.8235302,10.1508884,TN,
Sidi Achour,36.8704173,7.7247055,DZ,sidi-achour
Palermo Maredolce,38.0978195,13.3835095,IT,palermo-maredolce
Passignano sul Trasimeno,43.1883725,12.1331301,IT,passignano-sul-trasimeno
Tuoro sul Trasimeno,43.1966464,12.079622,IT,tuoro-sul-trasimeno
Praja-Ajeta-Tortora,39.9008141,15.7805141,IT,praja-ajeta-tortora
Kozarac,44.9313429,16.8024697,BA,kozarac
Cecina,43.3104558,10.5144531,IT,cecina
Riparbella,43.3394819,10.5822664,IT,riparbella
Vada,43.3526139,10.4701861,IT,vada
Rosignano,43.3879184,10.4381133,IT,rosignano
Quercianella-Sonnino,43.4550042,10.3728177,IT,quercianella-sonnino
Livorno Centrale,43.5541989,10.3361014,IT,livorno-centrale
Pisa San Rossore,43.7233722,10.3879192,IT,pisa-san-rossore
Tombolo,43.6317189,10.3530592,IT,tombolo
Asciano M. Oliveto M.,43.2317192,11.5635031,IT,asciano-m-oliveto-m
Costa,45.0458665,11.6964488,IT,costa
Salerno,40.6754966,14.7726212,IT,salerno
Budoia - Polcenigo,46.0315783,12.5375796,IT,budoia-polcenigo
Codroipo,45.9656561,12.9767585,IT,codroipo
Tahouna,36.7991973,6.5122459,DZ,tahouna
Roncegno Bagni-Marter,46.0363321,11.3986395,IT,roncegno-bagni-marter
Andria Sud,41.2246958,16.3145632,IT,andria-sud
Paterno-San Pelino,42.0570858,13.472258,IT,paterno-san-pelino
San Vincenzo Valle Roveto,41.833012,13.5262055,IT,san-vincenzo-valle-roveto
Frasso Telesino-Dugenta,41.1371791,14.4594924,IT,frasso-telesino-dugenta
Via del Monte,40.7781017,14.3924153,IT,via-del-monte
Lamezia Terme Nicastro,38.9668506,16.3200662,IT,lamezia-terme-nicastro
San Pietro a Maida-Maida,38.8678225,16.2763821,IT,san-pietro-a-maida-maida
Sant’Antonio Mantovano,45.1874065,10.7859655,IT,santantonio-mantovano
Sommacampagna-Sona,45.4263707,10.8441503,IT,sommacampagna-sona
Cava Tigozzi,45.1567719,9.9559154,IT,cava-tigozzi
Ronta,44.0094143,11.4341229,IT,ronta
Ponte Albanito,41.3517312,15.5330479,IT,ponte-albanito
Porto Empedocle Centrale,37.2915465,13.5378546,IT,porto-empedocle-centrale
Monserrato,39.2647246,9.1446613,IT,monserrato
Altopascio,43.8174087,10.6727388,IT,altopascio
Rottofreno,45.0605231,9.5492008,IT,rottofreno
San Nicolò,45.0588142,9.606423,IT,san-nicolo
Quarto Centro,40.8801749,14.1448001,IT,quarto-centro
Santa Maria La Bruna,40.7552398,14.4078965,IT,santa-maria-la-bruna
Portici-Ercolano,40.8098814,14.3358073,IT,portici-ercolano
Napoli San Giovanni Barra,40.8331154,14.3053271,IT,napoli-san-giovanni-barra
Napoli Gianturco,40.8538884,14.2878019,IT,napoli-gianturco
Torre Annunziata Centrale,40.7470658,14.4638723,IT,torre-annunziata-centrale
Pompei,40.7458975,14.5012377,IT,pompei
Policastro Bussentino,40.0765124,15.5285037,IT,policastro-bussentino
Agropoli-Castellabate,40.3516086,15.0020215,IT,agropoli-castellabate
Paestum,40.4216783,15.0148832,IT,paestum
Capaccio-Roccadaspide,40.4555062,15.0134437,IT,capaccio-roccadaspide
Pontecagnano,40.6401877,14.8728509,IT,pontecagnano
Villanova Tulo,39.7620705,9.2136033,IT,villanova-tulo
Casalecchio Garibaldi,44.4827287,11.2727053,IT,casalecchio-garibaldi
Roccavivi,41.8179905,13.5449505,IT,roccavivi
Vicofertile,44.7784768,10.2583145,IT,vicofertile
Porto Torres Marittima,40.8379332,8.3973594,IT,porto-torres-marittima
Brescia,45.5323342,10.2128404,IT,brescia
San Gottardo,39.2639818,9.1417907,IT,san-gottardo
Fabrica,42.3338736,12.3094089,IT,fabrica
San Giusto - Aurelia,43.701377,10.3912648,IT,san-giusto-aurelia
San Martino in Gattara,44.1131137,11.6672306,IT,san-martino-in-gattara
San Cassiano,44.14362,11.6873569,IT,san-cassiano
Fognano,44.2032424,11.7277946,IT,fognano
Biancavilla-Poggio Rosso,37.6343345,14.8825389,IT,biancavilla-poggio-rosso
Biancavilla-Pozzillo,37.6541936,14.8557239,IT,biancavilla-pozzillo
Santa Maria di Licodia Sud,37.612243,14.8988455,IT,santa-maria-di-licodia-sud
Gimigliano,38.9725331,16.5303234,IT,gimigliano
Gagliano,38.9203281,16.565689,IT,gagliano
Cavorà,38.9538068,16.5558243,IT,cavora
Arbia,43.2942894,11.4063594,IT,arbia
Campiglia Marittima,43.0172828,10.5865677,IT,campiglia-marittima
San Vincenzo,43.1003767,10.5396592,IT,san-vincenzo
Follonica,42.9266011,10.7558064,IT,follonica
Adrano Nord,37.6833996,14.8399367,IT,adrano-nord
Scarlino,42.9419532,10.8368091,IT,scarlino
Napoli Afragola,40.931823,14.331566,IT,napoli-afragola
Scisciano,40.9125653,14.4806268,IT,scisciano
De Ruggiero,40.9167109,14.4291273,IT,de-ruggiero
San Vitaliano,40.918426,14.4731632,IT,san-vitaliano
Marigliano,40.9169349,14.4563433,IT,marigliano
Brusciano,40.9171806,14.4176841,IT,brusciano
Saviano,40.9121837,14.5093091,IT,saviano
Povo-Mesiano,46.0649234,11.1425787,IT,povo-mesiano
Pianura,40.8560001,14.1624307,IT,pianura
Giuncarico,42.9152826,11.0085459,IT,giuncarico
Montepescali,42.8696011,11.0690401,IT,montepescali
Albinia,42.5023831,11.2113896,IT,albinia
Sassari Santa Maria,40.7257027,8.550952,IT,sassari-santa-maria
Alberese,42.6393688,11.1342841,IT,alberese
Monte San Biagio-Terracina Mare,41.3459338,13.3470362,IT,monte-san-biagio-terracina-mare
Orbetello-Monte Argentario,42.4506048,11.2488311,IT,orbetello-monte-argentario
Capalbio,42.4081636,11.371043,IT,capalbio
Loreo,45.0595636,12.1916472,IT,loreo
Termini Laziali,41.8968643,12.5066196,IT,termini-laziali
Termini,41.9016577,12.5007858,IT,termini
Marittima (cruise terminal),45.4400088,12.3128607,IT,marittima-cruise-terminal
تركي,36.5755401,10.5134846,TN,
بئر الباي,36.7103426,10.3784936,TN,
الرياض,36.6995361,10.4148001,TN,
حمام الشط,36.7136861,10.3691813,TN,
الطاهر صفر,36.7176007,10.3595604,TN,
محطة الملعب,36.7236051,10.3483416,TN,
رادس مليان,36.7631283,10.2841728,TN,
معهد رادس,36.7667948,10.2608771,TN,
مقرين الرياض,36.770324,10.2231437,TN,
مخزن فرحات حشاد,36.7839393,10.1921455,TN,
معهد الزهراء,36.7391485,10.3179235,TN,
Hached,37.064646,9.6021019,TN,hached
جالطة,37.0739082,9.5347455,TN,
El Harrech,37.059568,9.2205744,TN,el-harrech
تمرة,37.0552785,9.1196381,TN,
Sidi M'Himech,36.7823699,9.2796351,TN,sidi-m'himech
Jefna,37.0425453,9.4416155,TN,jefna
Tarquinia,42.2396211,11.7271576,IT,tarquinia
Nera Montoro,42.4979297,12.4765635,IT,nera-montoro
Seui,39.8368045,9.3265095,IT,seui
Cava dei Tirreni,40.703564,14.7084479,IT,cava-dei-tirreni
Acireale,37.5957062,15.1617566,IT,acireale
Sassari,40.7295623,8.5541411,IT,sassari
Sassa-Tornimparte,42.3605625,13.2953894,IT,sassa-tornimparte
Reggio di Calabria Centrale,38.1038113,15.6359384,IT,reggio-di-calabria-centrale
Marina di Maratea,39.9595539,15.7358922,IT,marina-di-maratea
Palermo San Lorenzo Colli,38.162669,13.3168559,IT,palermo-san-lorenzo-colli
Palermo La Malfa,38.1671931,13.3094629,IT,palermo-la-malfa
Staro Petrovo Selo,45.222097,17.5259571,HR,staro-petrovo-selo
Sibinj,45.1809075,17.9046047,HR,sibinj
Terni,42.5705933,12.6512537,IT,terni
Ponte nelle Alpi-Polpet,46.1821734,12.2778815,IT,ponte-nelle-alpi-polpet
Ponticino,43.4815419,11.71663,IT,ponticino
Roma Balduina,41.9197615,12.4366012,VA,roma-balduina
Banova Jaruga,45.4456395,16.876306,HR,banova-jaruga
Vodnjan,44.9667256,13.8560524,HR,vodnjan
Pula,44.8797858,13.8471441,HR,pula
Casaletto Vaprio,45.4086452,9.6317462,IT,casaletto-vaprio
Treviglio,45.5150726,9.5886703,IT,treviglio
Sapri,40.0779698,15.6271738,IT,sapri
المنصف باي,36.8052465,10.0906561,TN,
أبو بكر الرازي,36.8074046,10.0824532,TN,
القطب التكنولوجي,36.8090525,10.0754288,TN,
قصر الوردة,36.8102893,10.0679469,TN,
الحرم الجامعي,36.8129386,10.0618995,TN,
سليمان كاهية,36.8032792,10.0990361,TN,
باردو,36.8072108,10.1352293,TN,
السعيدية,36.8054116,10.1267056,TN,
خزندار,36.8041832,10.1217355,TN,
مفتاح سعد الله,36.8130642,10.1562703,TN,
نيلسون مانديلا,36.8111036,10.1825459,TN,
باب الخضراء,36.8102392,10.1724748,TN,
باب سعدون,36.8097937,10.1619793,TN,
ساحة برشلونة,36.7960949,10.180449,TN,
ساحة الجمهورية,36.8064986,10.1808267,TN,
بوشوشة,36.8092396,10.1490176,TN,
شارع 20 مارس,36.8082866,10.1428837,TN,20
صناعات تقليدية,36.802899,10.1160199,TN,
الدندان,36.8022121,10.1107696,TN,
فرحات حشاد,36.7978921,10.1860984,TN,
Rossano,39.6029674,16.6408816,IT,rossano
Teramo,42.6605548,13.7158301,IT,teramo
الكورنيش,36.8797016,10.3393039,TN,
سيدي الظريف,36.8757592,10.3397454,TN,
سيدي بوسعيد,36.8706146,10.342087,TN,
قرطاج أميلكار,36.8666146,10.3375137,TN,
قرطاج الرئاسة,36.8616645,10.3350247,TN,
قرطاج حنبعل,36.8535473,10.3289965,TN,
قرطاج درمش,36.8501973,10.325696,TN,
قرطاج صلامبو,36.8416949,10.31914,TN,
الكرم,36.8363423,10.316655,TN,
المطار,36.8320405,10.3138695,TN,
حلق الوادي الجديد,36.819937,10.3056364,TN,
حلق الوادي الكازينو,36.8242387,10.3087129,TN,
شاطئ المرسى,36.8828612,10.3336536,TN,
البطاح,36.8142253,10.2923749,TN,
التحرير,36.8290786,10.1286636,TN,
14 يناير 2011,36.8228587,10.1399718,TN,14-2011
حرم الجامعة,36.8260149,10.1439911,TN,
ابن خلدون,36.8307338,10.1341622,TN,
الشباب,36.8333222,10.1828017,TN,
الحي الرياضي,36.8385103,10.1819614,TN,
الاستقلال,36.8543919,10.195916,TN,
أريانة,36.8597606,10.1974786,TN,
Roccaraso,41.8508175,14.0793334,IT,roccaraso
Campo di Giove,42.0080116,14.0415076,IT,campo-di-giove
Rogliano Serra,39.1753901,16.3172099,IT,rogliano-serra
Falconara Marittima,43.6304075,13.3975281,IT,falconara-marittima
Vezzano Ligure,44.12713,9.8893555,IT,vezzano-ligure
La Spezia Migliarina,44.1231378,9.8395537,IT,la-spezia-migliarina
Santo Stefano di Magra,44.1558579,9.9152872,IT,santo-stefano-di-magra
Aulla Lunigiana,44.2188969,9.9767629,IT,aulla-lunigiana
Pontremoli,44.3720137,9.8877798,IT,pontremoli
Villafranca-Bagnone,44.2943945,9.9481505,IT,villafranca-bagnone
Borgo Val di Taro,44.4865271,9.7814396,IT,borgo-val-di-taro
Parma,44.8102782,10.3285271,IT,parma
Bitonto Centrale,41.1133559,16.6845957,IT,bitonto-centrale
Cecilia,41.1166772,16.7862997,IT,cecilia
Mezzocorona Ferrovia,46.2063858,11.1272011,IT,mezzocorona-ferrovia
Grisignano di Zocco,45.4866089,11.7109632,IT,grisignano-di-zocco
Altavilla - Tavernelle,45.5118043,11.4543387,IT,altavilla-tavernelle
Lonigo,45.4130622,11.3453501,IT,lonigo
Caldiero,45.4142634,11.1697902,IT,caldiero
San Martino Buon Albergo,45.4217036,11.0893046,IT,san-martino-buon-albergo
Vicenza,45.5414812,11.5407637,IT,vicenza
Venezia Santa Lucia,45.4410753,12.3210322,IT,venezia-santa-lucia
Venezia Mestre,45.482462,12.2317016,IT,venezia-mestre
Padova,45.4177424,11.8804975,IT,padova
Dolo,45.4533067,12.0717172,IT,dolo
Castelfranco Veneto,45.6666558,11.9340294,IT,castelfranco-veneto
Santa Maria Capua Vetere,41.0734905,14.2541104,IT,santa-maria-capua-vetere
Paduli sul Calore,41.1461798,14.8393226,IT,paduli-sul-calore
منوبة,36.8020788,10.102639,TN,
الوردية,36.7542113,10.199072,TN,
Schivenoglia,44.9913658,11.0753316,IT,schivenoglia
Sella di Corno,42.3604655,13.1898933,IT,sella-di-corno
Napoli Mergellina,40.8315681,14.2187034,IT,napoli-mergellina
Verona Porta Vescovo,45.4357704,11.0186493,IT,verona-porta-vescovo
Pizzo,38.726357,16.1506026,IT,pizzo
Briatico,38.7253877,16.0253572,IT,briatico
Incoronata,41.4081663,15.6507591,IT,incoronata
Piadena,45.127432,10.3702442,IT,piadena
Cremona,45.1432477,10.0182413,IT,cremona
Bozzolo,45.1072476,10.4726378,IT,bozzolo
Colorno,44.9279655,10.382876,IT,colorno
Casalmaggiore,44.9931326,10.4249516,IT,casalmaggiore
Trento San Bartolameo,46.0475939,11.1352094,IT,trento-san-bartolameo
Montebelluna,45.7763361,12.0537938,IT,montebelluna
Feltre,46.0129958,11.9114212,IT,feltre
Bassano del Grappa,45.7666297,11.7412694,IT,bassano-del-grappa
Belluno,46.1414549,12.2098818,IT,belluno
Conegliano,45.8848195,12.2988561,IT,conegliano
Stazione per l'Alpago,46.1375757,12.3163777,IT,stazione-per-l'alpago
Spresiano,45.7776072,12.2668232,IT,spresiano
Thiene,45.699843,11.4766835,IT,thiene
Primolano,45.9654102,11.7008484,IT,primolano
San Cristoforo al Lago - Ischia,46.0397311,11.2339293,IT,san-cristoforo-al-lago-ischia
Pergine Valsugana,46.0629337,11.2321578,IT,pergine-valsugana
Maerne di Martellago,45.5147196,12.1505396,IT,maerne-di-martellago
Montalto di Castro,42.334616,11.5951394,IT,montalto-di-castro
Castelnuovo del Garda,45.4309622,10.7583732,IT,castelnuovo-del-garda
Konjic,43.6571492,17.9613545,BA,konjic
Napoli Campi Flegrei,40.8221756,14.1946381,IT,napoli-campi-flegrei
Bagnoli-Agnano Terme,40.8194209,14.1666694,IT,bagnoli-agnano-terme
Napoli Piazza Leopardi,40.8240468,14.199742,IT,napoli-piazza-leopardi
Pozzuoli Solfatara,40.8276089,14.1260691,IT,pozzuoli-solfatara
Oliveri-Tindari,38.1283856,15.0565855,IT,oliveri-tindari
Patti-San Piero Patti,38.1469838,14.9753585,IT,patti-san-piero-patti
Ravnice,45.1090923,16.4093068,HR,ravnice
Rajlovac,43.8585865,18.3164282,BA,rajlovac
Bologna Corticella,44.5519633,11.3541735,IT,bologna-corticella
San Vito al Tagliamento,45.9125159,12.8517828,IT,san-vito-al-tagliamento
Napoli Piazza Garibaldi,40.8524495,14.270471,IT,napoli-piazza-garibaldi
Maratea,39.9950191,15.7097076,IT,maratea
Paola,39.3594576,16.033009,IT,paola
Fuscaldo,39.4096285,16.0114306,IT,fuscaldo
Cetraro,39.5125098,15.9392041,IT,cetraro
Marcellina-Verbicaro-Orsomarso,39.76695,15.8226138,IT,marcellina-verbicaro-orsomarso
Diamante-Buonvicino,39.6769088,15.8243787,IT,diamante-buonvicino
Belvedere Marittimo,39.6176295,15.8526774,IT,belvedere-marittimo
Capo Bonifati,39.5583567,15.8739399,IT,capo-bonifati
Scalea-Santa Domenica Talao,39.8084042,15.8013064,IT,scalea-santa-domenica-talao
Longobardi,39.2114848,16.0612285,IT,longobardi
Amantea,39.1342924,16.0684033,IT,amantea
Campora-San Giovanni-Serra Ajello,39.0683618,16.0909091,IT,campora-san-giovanni-serra-ajello
Nocera Terinese,39.0159119,16.1195733,IT,nocera-terinese
Gizzeria Lido,38.9333969,16.2126207,IT,gizzeria-lido
Lamezia Terme Centrale,38.9213185,16.2555277,IT,lamezia-terme-centrale
Rosarno,38.488699,15.9701018,IT,rosarno
Gioia Tauro,38.4235132,15.8975025,IT,gioia-tauro
Bagnara,38.2827249,15.8003178,IT,bagnara
Palmi,38.3649618,15.8444046,IT,palmi
Catania Centrale,37.5064639,15.0999956,IT,catania-centrale
Paternò,37.5702774,14.9134234,IT,paterno
Randazzo,37.8751278,14.9544462,IT,randazzo
Gurrida,37.8519707,14.9085358,IT,gurrida
Maletto,37.8307624,14.8636685,IT,maletto
Bronte,37.7879994,14.8385371,IT,bronte
Taormina-Giardini,37.8453997,15.2827301,IT,taormina-giardini
Letojanni,37.8773942,15.3029838,IT,letojanni
Pace del Mela,38.2024903,15.3127266,IT,pace-del-mela
Milazzo,38.1978552,15.2581173,IT,milazzo
Giarre-Riposto,37.730324,15.19358,IT,giarre-riposto
Riposto,37.7267201,15.20452,IT,riposto
Giarre,37.7309364,15.1920224,IT,giarre
Mascali,37.7587278,15.172172,IT,mascali
Piedimonte Etneo,37.8087956,15.1733329,IT,piedimonte-etneo
Novara-Montalbano-Furnari,38.121584,15.1306808,IT,novara-montalbano-furnari
Linguaglossa,37.8415715,15.136676,IT,linguaglossa
Cerro,37.8521124,15.1157004,IT,cerro
Solicchiata,37.8645751,15.0779923,IT,solicchiata
Passopisciaro,37.8720013,15.0369397,IT,passopisciaro
Duomo-Via Vernieri,40.6814033,14.7623481,IT,duomo-via-vernieri
Bari Villaggio del Lavoratore,41.1041515,16.8227341,IT,bari-villaggio-del-lavoratore
Petrovo Novo,44.6286099,18.3831809,BA,petrovo-novo
Frattamaggiore-Grumo,40.9400144,14.2636343,IT,frattamaggiore-grumo
Casoria-Afragola,40.9077501,14.2986883,IT,casoria-afragola
Roccastrada,42.9577273,11.1929588,IT,roccastrada
Messina Centrale,38.184887,15.5613599,IT,messina-centrale
Rometta Messinese,38.2283979,15.4060011,IT,rometta-messinese
Torregrotta,38.2066946,15.3515697,IT,torregrotta
Barcellona-Castroreale,38.1540089,15.1994604,IT,barcellona-castroreale
Visoko,43.9965051,18.1830058,BA,visoko
Podlugovi,43.9699126,18.2549811,BA,podlugovi
Maglaj,44.5466361,18.0930963,BA,maglaj
Srpska Kostajnica,44.7638235,18.0705319,BA,srpska-kostajnica
Suho Polje,44.716967,18.1627758,BA,suho-polje
Ukrina,44.7445957,17.5643448,BA,ukrina
Šnjegotina,44.7003787,17.4786976,BA,snjegotina
Jošavka,44.7504481,17.4174953,BA,josavka
Banja Luka,44.7886564,17.2126451,BA,banja-luka
Prijedor,44.9795957,16.7162329,BA,prijedor
Brezičani,45.0091419,16.6506941,BA,brezicani
Novi Grad,45.0509596,16.3867098,BA,novi-grad
Cupramarittima,43.0234126,13.8607079,IT,cupramarittima
Vidalengo,45.517952,9.6397278,IT,vidalengo
Ancona,43.6075918,13.4976802,IT,ancona
Genga - San Vittore Terme,43.4030179,12.9771611,IT,genga-san-vittore-terme
Levanto,44.1741911,9.6160653,IT,levanto
Monterosso,44.1458899,9.6489881,IT,monterosso
Vernazza,44.1350299,9.6845448,IT,vernazza
Corniglia,44.1185398,9.7163062,IT,corniglia
Riomaggiore,44.1006168,9.7361425,IT,riomaggiore
Raiano,42.0979324,13.8090743,IT,raiano
Sant'Ilario Sangro,41.786663,14.0857936,IT,sant'ilario-sangro
Roccaravindola,41.5210439,14.1229364,IT,roccaravindola
Venafro,41.4830174,14.0487929,IT,venafro
Campobasso,41.5581451,14.6639788,IT,campobasso
Cannizzaro,37.5471125,15.1296827,IT,cannizzaro
Lentini,37.3012376,14.997035,IT,lentini
Augusta,37.2433609,15.2186166,IT,augusta
Priolo-Melilli,37.1578916,15.197195,IT,priolo-melilli
Targia,37.1096295,15.2459555,IT,targia
Canicattì,37.3600326,13.8556014,IT,canicatti
Campobello-Ravanusa,37.2658137,13.9463139,IT,campobello-ravanusa
Licata,37.1060453,13.9381155,IT,licata
Gela,37.0728873,14.259572,IT,gela
Donnafugata,36.882116,14.5688874,IT,donnafugata
Ragusa,36.9192874,14.725545,IT,ragusa
Modica,36.8529123,14.7542035,IT,modica
Scicli,36.7899833,14.6987214,IT,scicli
Sampieri,36.7318736,14.7445832,IT,sampieri
Pozzallo,36.7335293,14.8472312,IT,pozzallo
Ispica,36.7781315,14.9144184,IT,ispica
Rosolini,36.8159471,14.952925,IT,rosolini
Noto,36.8823941,15.0745375,IT,noto
Avola,36.9075013,15.1258304,IT,avola
Siracusa,37.0690913,15.2807426,IT,siracusa
Contesse,38.1501279,15.5351722,IT,contesse
Galati,38.1045248,15.5053407,IT,galati
Alì Terme,38.0051941,15.4235186,IT,ali-terme
Roccalumera-Mandanici,37.9729673,15.3913817,IT,roccalumera-mandanici
Santa Teresa di Riva,37.946319,15.3675556,IT,santa-teresa-di-riva
Fiumefreddo di Sicilia,37.7952223,15.2057071,IT,fiumefreddo-di-sicilia
Vizzini-Licodia,37.1825883,14.7295286,IT,vizzini-licodia
Militello,37.2771729,14.7831968,IT,militello
Grammichele,37.2092891,14.6412333,IT,grammichele
Dittaino,37.5646145,14.4624707,IT,dittaino
Camponogara - Campagna Lupia,45.3667969,12.0935095,IT,camponogara-campagna-lupia
Pergola,43.5496201,12.8330076,IT,pergola
Adria,45.0604511,12.0543287,IT,adria
Taureana di Palmi,38.3861871,15.8671108,IT,taureana-di-palmi
Palazzolo sull'Oglio,45.6022757,9.8952376,IT,palazzolo-sull'oglio
جبل الوسط,36.5553063,10.0599409,TN,
